Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Collision
80.14903925598179,66.36238283744481,B,0,B,2,3,D,0,92.05941614548976,20.12240569866166,B,51.43126811932225,49.21920695786722,B,1,A,2,2,C,0,36.76875485587425,69.94846556991725,B,Нет
13.671594632095196,49.845028081092615,D,1,D,1,4,C,1,47.33727094978606,37.86091104391826,B,81.38175393688418,63.5845182494587,D,0,D,1,2,C,1,96.9517050559523,48.940812036693615,B,Да
42.02860421263892,51.686681884469266,B,1,D,1,1,D,1,94.85980363993765,17.2234269592765,B,52.33603360718308,16.43614501704105,B,0,B,1,2,A,1,44.77480676545785,38.092589789581474,C,Нет
77.93421794977459,79.39798375511671,C,1,C,2,1,D,1,5.524614126624039,98.22884566046585,D,12.151726264921114,89.2655656793545,C,0,D,4,2,A,1,60.714273241146174,35.59651901554385,D,Нет
92.12096458111344,58.76827251000001,C,0,A,1,5,A,1,8.859516903813724,62.26580011221653,C,97.97078597163275,21.399389473373077,C,0,B,3,5,D,1,78.64643430452607,29.1838854400685,D,Нет
62.76187188461832,56.20468225247117,C,1,C,2,2,C,1,95.35017920423286,40.346327177937056,C,4.885083868960393,49.848940287566975,A,1,D,3,5,A,0,1.854661920491918,58.609759497243715,C,Нет
2.219693121022437,78.5197413922284,A,1,A,5,3,A,1,51.85938399994342,47.36888927386589,A,76.26586728901749,47.02993088580111,D,0,B,3,3,B,1,64.04114851219063,17.565834576051532,D,Нет
73.67658853120949,65.67369029440158,B,0,C,2,3,A,0,29.679431802439094,32.46646872257389,B,71.90256374160452,66.32689978381121,C,0,A,3,3,A,0,70.67473871726742,18.110841380351307,A,Нет
21.502059609139646,89.2468585383218,B,1,B,3,2,A,1,44.9887161408064,52.67273279377584,A,97.71686098976683,52.3100494841706,B,0,D,5,1,D,1,57.66112420664172,71.08678863283467,C,Нет
71.81315002825207,7.278789678373654,B,0,B,5,3,C,0,28.798615534477168,66.29527858430131,C,59.00306198362539,55.72286939681882,D,1,B,2,5,A,0,35.830713229944124,66.81530282967523,B,Нет
75.32104543084924,55.07776108939923,A,1,C,4,5,B,0,56.278735901724964,66.02841925439783,B,45.14927067904564,34.63065423215449,D,1,B,3,2,A,1,14.046019312074055,84.05123952554653,A,Нет
6.298250327353938,98.61231250521635,A,1,B,3,5,D,1,5.3235663018156405,46.87115782269537,A,60.746463795619995,26.744342900614203,D,1,A,2,4,A,1,55.415326112990684,42.849364227591295,C,Нет
37.34119292343594,95.5803801596422,D,0,B,5,5,B,0,10.664727551643471,41.06450294142131,B,26.43072712921134,1.4168693211735972,A,0,A,3,3,C,1,37.161701230263965,26.8690670084207,D,Нет
46.44633313893402,39.268721040906996,A,1,B,3,2,D,1,94.015754124354,13.674389033230627,C,93.09728821715777,67.83167729097983,B,1,C,3,2,B,1,5.477985376053029,49.652706723828544,A,Нет
72.82134314478805,13.463782617201792,B,0,C,2,1,A,1,49.74710840271527,30.32272822464873,C,30.11025904461778,29.48045531080559,A,0,D,5,1,B,0,95.60955034436678,94.46258926590617,A,Нет
25.082221162808793,87.57919204376886,B,1,D,2,4,D,0,8.033099898278806,70.67887048781061,C,8.010365106272344,9.488794859727134,D,0,C,2,3,A,1,31.383806678546687,25.04908070110332,C,Нет
54.33892004765076,91.04676746813158,B,0,D,3,2,B,1,51.003678520802964,65.87089179276468,B,82.77099219114241,26.099070354375797,B,1,D,5,3,C,1,64.00699003176322,66.99309608930342,D,Нет
15.562927715061114,60.98268719300785,A,1,B,4,1,B,0,2.0403702829470904,86.28674207380728,B,93.88440951200911,57.39853822661472,D,0,C,5,3,C,1,54.43765854859327,93.70812229358432,D,Нет
92.66876933490288,50.63755758480657,B,1,C,1,3,C,0,52.978632535593675,5.517817096884925,C,43.957994139577536,91.20594595367416,A,0,A,1,5,B,0,69.42912531956587,61.45203729030627,D,Нет
70.67910448612827,39.5073156589493,C,0,B,5,4,C,0,56.031001909631186,61.664101974039056,B,13.516078279988397,95.2897831058561,D,0,D,5,5,D,0,39.715214489027495,24.099022099290835,C,Нет
51.828865858073,58.769219483291245,A,1,D,4,5,C,0,44.765394168202135,83.10179711673939,D,34.652626272415986,1.4940672352751982,A,1,D,3,1,C,0,67.65657799969661,22.102336873992712,D,Да
14.830868925409646,95.70618515720678,D,0,A,5,1,D,1,86.9689922433131,33.9681781394946,D,87.43029803776338,34.98187340673064,C,0,A,5,5,A,1,83.2307776255825,15.8294853146987,C,Нет
17.180994013759154,47.531644187898046,D,1,D,1,5,A,1,2.11905731491866,90.81910524853738,D,46.32104581682018,72.54308524099052,D,0,D,3,2,B,0,52.15050982482822,38.42152619986475,A,Нет
43.81151803895437,68.90067099646106,D,0,B,2,1,A,1,66.94768064130255,28.21454802635639,B,56.07193447561861,71.51514934891367,D,1,C,1,5,D,0,85.55925217717466,81.62379172708827,D,Нет
66.90154601446365,96.960408503812,C,1,B,4,5,C,1,71.71903575254261,49.253351230654054,D,68.57116888403765,63.5939196168123,D,0,D,1,1,A,0,6.190437171102447,53.23536471892364,D,Нет
62.51041846257173,72.56538344623749,D,1,A,1,3,D,1,70.68452401775241,58.40354661984776,B,6.199635106058787,87.5668278176198,B,1,D,1,4,A,1,19.904587098700144,54.80946337523164,A,Нет
19.826471540945956,74.34040822350642,B,0,B,5,5,C,1,52.74906187477074,67.4908872777071,D,32.20485841786223,77.58807015636293,A,0,B,1,1,A,1,12.071033592430169,81.56103012120194,C,Нет
20.84135674618309,47.45925630294909,A,1,A,4,3,C,1,90.77016106231042,82.12000368227754,A,84.54373598264951,8.146379061425858,C,1,B,4,3,B,1,72.45739636949052,64.41499208825223,B,Нет
67.79048882502754,38.64384346044163,C,0,A,5,1,C,1,63.36976744911491,3.852588322144612,D,3.12296689365803,69.58996049962677,D,0,A,2,4,A,1,94.70360866623943,33.756854153835235,A,Нет
41.062322825226836,44.94639603097645,D,0,A,2,5,A,1,71.32971433020546,36.76268527202752,B,74.86911904066892,77.98854057834262,D,1,D,2,4,D,0,64.14076101759588,5.125980830295895,A,Нет
26.242570658983666,5.191617043717944,A,1,D,1,4,A,1,8.153251225398394,95.75289102920537,C,61.22196984854459,28.280305848790356,A,1,A,5,5,B,1,28.209567474937757,72.13196212614918,B,Нет
67.54388922246002,41.66358768235972,C,0,A,3,1,B,0,75.12381378455044,13.827546666578039,C,86.89178052828127,9.574643118208769,A,0,D,2,2,D,0,49.61412109040258,18.925927376937334,C,Нет
58.63677585698886,29.879117929325737,B,1,C,2,4,B,1,33.92352254113924,25.718500540645294,B,21.13646732303164,53.32670815203501,B,1,C,1,2,D,1,26.050709254001248,26.556761245121695,B,Нет
85.7679517863997,24.549104120595068,B,1,D,4,4,A,0,99.26472199131663,93.21134534365251,A,23.56948063413119,43.83972786030195,C,0,B,2,3,D,0,13.936389866851728,65.67193337356808,C,Нет
40.399356407323815,83.84693085283371,A,1,A,2,2,B,1,74.3869484358278,0.5456399286834279,D,47.45175062944706,95.23051363347312,B,0,B,2,2,A,1,51.190007436226615,31.869449116179027,A,Нет
58.53838728510621,70.08304276788148,D,0,D,4,2,D,1,54.53980995423897,66.6094980478902,A,85.17214581879587,33.51642174058955,C,0,C,3,5,D,0,76.92876115236596,40.32085515673655,B,Нет
5.268892294855232,70.96233783130866,D,0,D,5,3,C,0,89.01375261828038,73.57032138453185,B,14.132844061373163,67.62051964519955,B,0,C,1,1,B,0,42.220995222315224,76.23633063806864,B,Нет
83.20677866708101,14.165895528543636,D,1,B,3,3,B,0,90.30397075678927,76.74305834079392,A,1.7777522689405356,3.5156490776098837,D,0,A,4,4,A,1,96.25772678732446,82.98568371915252,A,Нет
86.88375953279494,24.509337771896057,D,0,D,1,2,C,0,99.32745637355112,79.87690022307926,C,48.41249895186933,80.65304644372704,A,1,B,4,4,A,0,65.45639648709022,74.78571894170331,B,Нет
39.60530579041398,63.28965116070643,C,1,C,3,1,B,0,46.77497524485161,45.64056215818218,A,66.57469472562593,89.48128482528169,B,0,C,4,1,A,0,89.15640020951705,71.95127130978499,B,Нет
85.53627492071786,53.71902611634213,D,0,B,1,4,A,0,56.8871950745517,51.99986041319152,B,18.748896818100157,60.90501284320482,C,1,B,1,4,B,0,24.40784859111462,50.47543718200348,A,Нет
52.96140527286505,73.72267698849443,D,1,A,2,3,B,0,85.9871412401207,41.79969903840156,B,0.8659210823988683,46.90088818881043,A,1,D,5,5,B,1,35.16355385506038,59.927372542711055,D,Нет
52.010297373037936,3.274406265090035,D,0,C,4,1,A,1,64.8562563822032,3.9964850684673703,B,53.18955376037033,20.507323453584636,B,0,C,4,5,B,1,77.10824168061585,93.84244306741351,D,Нет
68.10127146701662,59.46255983455316,C,1,B,1,2,B,0,21.40665083230211,29.810187674454557,A,44.026269478394795,91.89918134535472,A,1,D,3,3,B,0,11.94988762516479,11.359377563622907,A,Нет
32.8127726470831,45.23701275756423,B,1,C,3,5,D,1,12.285613117233407,6.967929086638891,C,84.91620011698556,52.93371889752328,B,0,D,3,1,A,1,21.116231155420017,42.22028477511955,B,Нет
49.13972900258708,83.65434608807092,A,0,A,2,3,C,1,80.01470822316092,65.62276835123268,D,93.12357328795,79.90831921813756,C,1,D,2,2,A,0,37.62838876396848,46.847113024121555,D,Нет
94.96712976774879,37.50721997067418,D,0,B,4,3,C,0,68.55755274953775,94.47367188427985,C,10.723264924914321,12.043699507344375,C,1,D,3,4,D,0,7.7871399140869375,72.12326784256454,A,Нет
