Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj1_Feat13,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Obj2_Feat13,Collision
1,45.21038542069549,5,A,3,1,13.695968566397642,0,1,0,C,1,3,1,38.74940254202163,4,D,4,1,2.054088081620886,0,0,0,B,0,4,Нет
0,33.68422468480314,5,B,1,0,79.21542280579928,0,1,1,D,0,5,1,44.24531655601761,4,C,1,1,24.437350397958923,0,0,0,A,1,1,Нет
0,10.687336292374095,4,D,3,1,15.340790570936402,1,1,0,B,0,1,0,69.98127430509928,4,D,5,1,22.881800633373896,1,0,0,B,0,3,Да
0,52.387086093519805,3,C,4,0,40.74122259635211,1,1,0,A,1,1,0,4.95135050618285,3,C,5,0,48.90909342753792,0,0,1,D,0,4,Нет
1,70.61731203235975,5,A,5,0,72.64528187253731,1,0,0,D,0,4,1,63.23341073695236,1,A,2,0,41.12918038571719,1,1,1,C,0,5,Нет
0,69.0501614955062,1,B,5,1,23.00342712460153,0,1,0,C,0,2,0,31.271823579450274,2,A,3,1,66.85796586718568,1,0,1,B,1,5,Нет
0,62.93023366455351,1,D,1,1,17.002875292124088,0,0,1,D,0,3,1,32.30282382735745,5,C,2,1,68.6252455369124,0,0,0,C,1,3,Нет
0,63.481594155030265,1,D,4,0,55.72386143358279,0,0,1,D,1,1,1,84.38597430068238,2,A,1,0,39.51957770094302,0,1,1,A,0,5,Нет
0,72.85423198177871,1,D,2,1,54.90454180515193,1,0,0,B,1,5,1,5.375739119153888,5,D,4,1,37.574727435649635,1,0,0,C,0,4,Нет
1,31.522978388826463,5,B,2,0,75.18915973917339,1,0,0,C,1,5,0,16.493538895267022,2,C,4,0,48.47957903525065,1,0,0,B,0,5,Нет
0,63.82602082769081,3,A,3,0,91.14341687770082,1,0,1,A,1,3,0,69.75597717659599,3,B,2,1,73.18530801484806,1,1,1,B,0,5,Нет
0,52.46026452044077,5,B,5,1,28.148146391080676,1,1,0,B,1,3,1,14.686030410763474,5,A,1,1,69.1673772324434,0,0,0,C,1,5,Нет
0,82.29828619736409,1,D,2,0,66.53302036398463,0,0,0,A,0,4,0,16.2579127023176,1,D,3,1,41.009844096529505,1,1,0,A,0,1,Да
0,67.83502633450954,3,C,3,1,22.17904069323816,0,1,0,C,0,4,0,72.20251147974379,1,D,4,1,22.845975028590225,0,0,0,A,0,2,Нет
1,1.5349154362125472,2,C,3,0,48.94659485808135,0,1,0,C,0,2,0,1.8456440067139424,4,B,5,1,91.45534379742038,1,1,0,B,1,2,Нет
1,83.76860590494158,5,D,1,0,67.06264072134442,0,1,0,D,1,5,0,89.83156901658866,5,B,5,1,41.125205811741225,1,0,0,B,0,3,Нет
1,39.18685205624518,3,A,5,1,62.074734912373586,0,1,0,C,1,3,1,17.471169371518116,2,B,3,1,61.66303126522759,1,0,1,A,1,1,Нет
0,19.30553560022207,4,B,5,1,8.430061915475207,0,0,0,A,1,2,1,5.969374602303867,5,B,2,1,76.46508862876719,1,0,1,A,0,1,Нет
1,15.104519804303319,3,D,4,0,61.18277454976485,1,1,0,B,0,5,1,72.48043132801331,3,B,3,0,19.97647622983829,1,0,0,A,1,4,Нет
1,79.799753230161,3,A,5,1,21.670208395806355,1,1,0,D,1,2,0,66.7029085973566,4,D,3,0,81.90529320695799,0,1,0,A,0,4,Нет
0,97.60342072674135,4,D,3,0,71.01326107934324,1,0,1,B,0,2,0,96.6933999791463,4,C,1,0,88.00042089307111,1,0,1,C,1,3,Да
0,64.98502893447653,3,D,1,0,47.058163342524104,1,0,0,D,0,5,0,36.76422763881776,5,A,5,1,79.39400469251099,0,0,0,C,0,2,Нет
0,90.64856498499599,3,B,3,0,96.81432933632462,0,0,1,A,0,2,1,74.00143895669447,2,B,3,1,58.26244456460765,1,1,0,B,0,5,Нет
0,35.12673303266253,1,D,4,1,54.20387044058241,1,0,0,D,0,2,1,46.393350634151496,2,B,4,1,32.80799537921266,0,1,0,C,1,3,Нет
0,27.873697645604945,2,B,1,0,40.65416541135406,0,0,1,D,0,1,1,47.71050471944871,5,C,5,1,11.975666845037104,1,0,0,D,1,5,Нет
0,20.043653038789834,2,B,1,0,26.957258813723538,1,0,1,D,0,5,0,7.692188545963408,1,B,4,1,2.464981874191552,1,1,0,A,0,3,Нет
1,69.73256136739077,1,D,4,0,31.840741137292984,1,1,1,A,0,1,0,38.24540433086948,1,C,4,0,53.497913661817684,0,1,0,B,0,2,Нет
0,13.660102048763356,2,A,1,1,63.13006767648168,1,0,0,C,1,4,1,80.65314538250598,5,C,1,0,21.716122649029536,1,1,0,D,0,4,Нет
0,19.962633471512092,2,C,1,1,22.287931306436658,1,1,1,A,0,5,0,15.050528320010137,2,B,1,0,77.55163776698834,0,0,0,C,1,4,Нет
0,8.150537283179782,3,B,2,1,6.7744964489274695,0,0,1,C,1,3,0,61.141663309172756,1,D,1,0,31.44123427406513,1,0,0,D,0,3,Нет
1,56.448380380456044,1,B,2,1,96.29601571680749,1,1,0,D,1,4,1,20.32235114461608,2,B,3,1,69.1443111293254,1,0,1,A,1,4,Да
1,98.7223041201204,3,C,5,0,29.889975056971853,0,0,1,B,0,3,0,81.22551991015769,4,B,2,1,20.244309642649107,0,1,0,C,1,3,Нет
1,74.27429069571062,3,C,2,0,59.462605271297654,0,1,1,D,1,4,1,97.47829725741603,2,A,4,1,87.82477334668653,1,1,1,A,1,4,Нет
1,65.4291188475168,3,D,2,0,93.12216256990293,1,0,0,B,1,1,0,97.63712948801896,3,D,4,0,58.15249407416472,0,1,1,B,0,1,Нет
1,18.573145338283425,4,C,3,1,53.49736509870483,0,1,1,B,0,2,1,8.159994664840376,4,D,2,1,89.92781364881158,1,1,0,A,0,5,Нет
0,68.72201935697497,2,D,2,1,16.99860529699002,0,1,1,C,0,2,0,10.161223496187088,3,B,1,1,86.38674687601952,0,0,1,B,1,2,Нет
0,3.8643015844262107,5,D,3,0,94.62280365764916,0,1,1,A,1,2,0,78.34445036782316,1,A,5,0,20.754286559109612,0,1,1,C,0,4,Нет
1,25.538308711424996,4,D,1,1,93.28567073063068,1,1,1,B,1,2,1,95.06009179174751,4,A,2,1,44.06173118054607,0,1,1,A,0,4,Нет
0,13.225908906481642,5,D,1,1,53.044474780748004,0,1,1,C,1,5,1,55.53423091808426,3,C,3,1,18.946083233751875,0,0,0,B,1,3,Нет
1,94.88035457830841,2,C,1,1,6.654614936060943,1,1,1,D,0,2,1,12.343694438727104,4,B,4,1,83.33306151749011,1,1,0,B,0,3,Нет
0,42.31839260095691,1,A,4,1,94.9377390692632,0,1,1,C,0,1,1,64.84791804880228,1,B,1,1,34.09772277582272,1,1,1,D,0,4,Нет
0,82.89483125408759,4,B,1,0,14.84833590536444,1,1,1,B,0,2,0,85.5177033912829,5,C,2,1,65.85531873727255,1,0,1,C,1,5,Нет
0,86.6334149254143,4,D,4,1,41.23379617185966,0,0,0,D,0,4,0,19.765181438520763,2,A,1,0,41.0901550002763,1,1,1,A,0,4,Нет
0,50.38594118757417,4,B,1,1,96.77014685650335,0,0,0,C,0,2,0,16.9071383623939,3,D,3,1,16.097146671936212,0,0,1,A,0,5,Нет
1,77.61854196427682,4,D,3,0,13.124238630770446,0,1,0,D,0,2,1,49.16558903977084,3,B,5,1,0.8906105006831977,1,1,0,B,1,1,Нет
0,14.474060636922548,3,A,2,0,77.67803359429809,1,1,0,A,0,4,1,51.04426266477772,1,C,5,0,30.96390003896602,1,1,1,C,0,3,Нет
1,51.66966592494585,2,A,3,0,95.03489332514674,0,0,1,D,0,1,1,97.23036796675422,3,B,1,0,58.466481189455166,0,0,0,D,0,3,Да
0,29.329906487087833,3,C,4,0,54.47272821682262,0,0,1,C,1,2,0,88.46372697585588,1,B,2,0,27.386296943268707,1,0,1,C,1,4,Да
0,17.69049627483278,2,A,1,0,31.193329109522473,1,0,1,A,1,2,0,81.85282413642848,3,D,3,1,33.59298453498265,0,1,1,B,1,4,Нет
0,60.07294970155678,2,B,2,0,84.14327464019695,1,1,1,D,0,1,1,65.38217080157109,3,B,3,1,47.56241218070485,0,1,1,B,0,5,Нет
1,57.11296069710369,1,B,5,1,81.90497488591548,1,0,1,D,1,2,1,26.784963560177477,5,D,2,1,56.20519696192861,0,0,0,C,0,1,Нет
0,53.040338162333036,4,A,2,1,88.3316020413356,1,0,1,B,1,2,1,86.42918159228896,2,B,4,1,9.920773405913252,1,0,0,D,1,3,Нет
0,70.2598801415679,5,D,1,1,85.26625288727618,0,1,0,D,0,3,1,11.582031940206495,4,C,5,1,61.64050356668645,0,0,1,C,1,4,Нет
0,61.073841584522114,2,D,1,0,22.705347536566933,0,0,0,B,1,5,0,20.312643722908007,2,A,5,1,48.74268786243064,0,1,1,B,0,4,Нет
1,68.05060685188946,3,C,3,0,79.72265344744623,1,1,1,A,0,1,1,30.88895352638805,4,C,3,0,0.3760713960118123,1,0,1,D,0,2,Да
1,36.0527902610552,4,C,3,1,78.51472112900957,0,1,1,A,0,4,1,74.97854912145372,2,A,4,1,88.64691737356773,1,1,0,D,0,4,Нет
1,70.37903911688743,2,B,3,1,16.18902380948535,0,0,1,C,1,3,0,58.87095977168643,5,A,2,0,73.39184468120507,1,0,0,C,0,4,Нет
0,48.32207549240921,5,B,1,1,69.51330915347135,1,1,1,A,0,4,0,52.09452481085039,4,C,3,1,10.897479390699038,0,1,1,D,0,3,Нет
0,63.70132304354934,4,C,3,0,78.07032348847572,0,1,0,C,0,1,1,1.3649753785222485,4,B,3,1,26.506469253427355,1,1,1,A,0,2,Нет
0,72.86570038812626,3,B,3,1,79.48624041107593,0,1,0,B,0,5,0,68.63620520410325,4,A,2,0,29.090601569252605,0,1,0,D,1,5,Нет
0,28.58425614615323,4,B,4,1,45.50240963332152,1,0,1,A,0,1,1,17.526173118223742,5,D,2,1,28.075172750695,0,1,0,A,1,4,Нет
0,85.87941729012739,2,D,3,0,32.48274320610112,1,0,0,A,1,3,0,9.47252613642754,2,A,2,0,37.51687044582813,0,1,0,C,0,4,Нет
0,12.58249225931718,3,A,3,0,26.846305288555094,0,0,0,D,0,3,0,57.126096754714304,2,C,4,1,97.1979863128967,0,1,1,B,0,4,Нет
1,60.64620925700561,5,A,3,1,73.20940456231214,0,0,0,C,0,1,0,77.26598874012328,4,B,5,1,13.224969239899941,1,0,0,B,0,5,Нет
0,84.14013563092323,1,B,2,1,97.5902934018435,0,1,0,D,1,5,0,53.49544582621181,2,B,3,1,22.53858534128804,0,1,0,C,0,1,Да
1,26.788762828889535,1,C,4,1,82.95565572350864,0,0,0,B,0,5,0,18.5751982581719,2,D,5,1,40.1916136183465,0,0,0,A,1,4,Нет
1,40.45708643391461,3,B,2,1,13.292456631738425,0,1,1,C,1,5,0,72.20554747310301,2,D,3,1,56.186151394944105,1,0,0,D,1,1,Нет
1,85.74147571410151,2,A,2,0,63.74742523401387,1,0,1,C,1,1,0,85.37900174380066,4,D,1,0,48.52348610478173,1,1,1,A,1,1,Нет
0,58.07941851356285,1,B,2,0,74.29986350657794,1,0,0,D,1,2,1,14.994147131519464,3,B,1,0,56.55005226652048,0,0,1,A,0,4,Нет
0,97.1450723323896,3,D,5,0,9.726877926793364,1,0,0,C,1,5,1,9.524464625487816,5,A,3,1,46.501866287973606,0,1,1,C,0,1,Нет
0,96.97327106836524,3,B,4,1,82.07852483571982,0,0,0,A,1,1,1,66.01838230296933,5,D,2,0,93.01965642091783,1,1,1,B,0,2,Нет
0,25.36208209070726,4,A,5,1,98.05502500264144,0,0,1,C,1,1,1,64.90588219690089,5,A,5,0,78.68689896839932,1,1,0,B,1,3,Нет
0,43.25921751743888,4,B,4,0,48.74497712164284,1,0,1,B,1,1,0,10.525792769639231,5,B,1,0,55.76014272923463,1,0,1,B,0,5,Да
1,44.12510712139852,1,A,2,0,99.83096701717055,1,1,0,B,0,2,0,12.770240513453523,5,D,4,1,25.502773210086225,1,1,0,A,0,4,Нет
0,74.39981854066865,5,A,2,1,12.647877616079384,1,0,0,B,0,2,0,93.5415293878786,5,A,3,1,91.5883335246481,1,0,1,A,1,3,Да
1,41.0336476875892,3,A,4,0,77.71246330988012,1,1,0,B,0,5,1,64.86673698117373,5,C,5,0,45.151037792221935,0,1,1,D,1,4,Нет
0,98.44906042092846,1,D,4,1,75.98768010868613,1,0,1,A,1,3,1,54.24433574229056,2,B,5,0,65.30467309749818,0,0,0,A,1,5,Нет
1,40.48391660072702,2,B,5,0,91.71241075566657,1,0,0,D,0,3,0,61.096256133377366,2,D,5,0,6.860509248193214,1,0,0,B,0,2,Да
1,98.78489176058555,1,D,3,0,47.393814170818025,0,1,1,B,1,2,0,69.6187509206995,1,D,5,1,56.729710163396575,1,0,1,C,1,4,Нет
1,11.845052064800111,3,A,4,1,96.35641566213316,0,1,0,B,1,1,1,40.62680612322953,5,A,4,0,7.887317198245791,1,1,1,C,1,1,Да
0,89.17273869193592,2,B,1,1,27.359930148976574,0,1,1,D,0,4,1,91.97055517566568,4,A,4,1,81.23437941452093,0,0,1,B,0,4,Нет
0,32.43135003410341,2,D,3,1,92.24794076529396,0,0,0,A,0,2,1,4.93465827770051,4,C,3,1,84.90429453014166,1,0,0,B,1,2,Нет
0,39.51078383527378,5,D,1,1,86.08356955375642,1,1,0,A,0,1,0,90.50291067389071,4,B,3,0,84.2534018039832,1,1,1,D,1,1,Нет
1,56.75343611848317,4,A,4,1,47.545986782641116,0,0,0,B,1,2,0,97.98106787845651,4,B,2,0,40.22308171294797,0,1,0,C,1,1,Нет
0,93.30041738448335,1,A,5,1,34.22415210700785,0,1,1,D,0,1,0,26.19103294472126,2,C,5,0,38.087761479871794,0,0,1,D,1,2,Нет
0,60.3490708553941,3,B,2,0,24.862008596793416,0,0,0,A,1,5,1,33.05475393538701,1,C,5,0,92.68909663297002,1,0,0,D,0,5,Нет
0,65.09944989551452,4,B,4,1,99.35864944415914,1,0,1,B,1,2,0,17.3200402446557,2,A,5,1,79.12755977877462,0,1,1,A,0,1,Нет
1,22.731649621778683,1,A,4,1,82.86640117740345,1,1,1,B,1,4,1,91.17028554455516,2,D,2,0,97.36276682095863,1,1,1,A,0,3,Нет
1,75.51901463434967,2,A,3,0,5.530662479247949,1,0,1,B,0,5,1,94.92959536269055,3,B,3,0,76.31501388575083,0,0,1,C,1,3,Нет
1,75.02966070163171,2,D,2,1,25.4734079730751,1,0,0,B,1,3,1,87.05069253047365,5,D,4,0,99.91849444334281,1,0,1,B,1,3,Да
0,73.10966620238591,5,A,2,1,19.15706128858283,0,1,0,D,0,1,1,31.945013605741845,2,C,5,1,25.007247784170183,0,0,1,B,1,5,Нет
1,99.25697763842642,4,A,4,0,92.57903563394875,1,1,0,B,1,2,0,76.42387411240912,1,C,1,1,79.02412740189082,0,1,1,B,0,2,Нет
1,54.34919698477281,4,B,5,0,82.87565561560349,1,0,1,C,0,1,1,25.321021399489208,1,D,2,1,98.89661333652553,1,1,1,D,0,3,Нет
1,47.31421348649184,3,D,4,1,51.821139091389654,0,1,1,C,0,3,1,23.902171828675023,3,B,5,0,32.58908954598385,0,0,1,D,0,3,Да
1,98.53658514700076,5,A,2,1,7.960078728376807,0,0,0,D,1,1,0,50.63572192238528,2,A,5,1,18.936974569048115,1,0,1,C,1,2,Нет
1,42.66141403164697,2,A,2,0,40.72975458748647,1,0,0,B,1,5,1,69.19188438931738,2,C,4,1,26.86107906740243,1,0,1,B,1,4,Да
1,33.95748824839736,4,B,5,1,3.461735268078092,0,1,1,B,0,2,0,12.280647121638388,5,A,4,0,83.66496942212804,0,1,1,B,1,4,Нет
1,26.644835592042725,3,A,1,0,28.200097681913594,1,0,0,C,0,1,1,90.41167643438965,1,A,2,1,59.63393483266631,1,1,1,B,1,1,Нет
0,88.40923097433368,1,A,1,0,89.72152704416855,1,1,1,A,1,4,0,15.259680508699546,5,C,5,1,14.246560376596939,0,1,1,A,1,1,Нет
1,2.0078666325690886,2,C,2,0,37.237930059232525,0,1,0,C,0,1,0,97.08425145594005,3,A,2,1,5.559281618571054,1,0,0,C,0,5,Нет
1,1.165200152744783,5,D,3,0,31.190270722590775,1,0,1,D,1,1,0,0.09531864632847942,2,D,3,1,40.06267405976194,0,0,1,C,1,3,Нет
1,3.791080147993342,5,C,3,0,46.06095682300546,1,1,0,D,1,4,1,11.07376946910592,2,A,2,1,36.39006892979928,0,0,1,C,1,1,Нет
0,46.927349161271096,1,B,4,0,8.969457108401514,0,0,0,B,0,4,1,57.147769444932926,5,A,3,1,52.759142505600224,0,0,1,B,1,1,Нет
1,97.70999729888077,1,C,2,0,39.70431486848297,0,1,1,D,1,1,0,62.886039428509314,1,D,3,1,24.54888917077168,0,1,0,C,0,3,Нет
0,46.99718983177576,1,D,1,0,7.613372938898033,1,1,0,B,1,3,0,82.47103468832009,1,A,3,0,27.674186282713432,0,0,0,C,0,2,Нет
0,71.56241714633286,4,A,2,0,20.561261538120856,1,0,1,B,1,2,1,93.7585927493907,3,D,5,0,35.37493243805252,0,0,0,A,1,2,Нет
1,38.464299506438515,4,C,2,0,20.8960808346748,0,1,1,C,0,2,1,81.32942692429185,4,A,4,1,17.92593793931221,1,1,1,B,1,2,Нет
0,59.68572481221938,1,B,5,0,43.3971692613628,1,0,1,A,0,5,0,23.445679224021866,5,D,5,1,43.383880458508116,0,1,0,C,0,3,Нет
0,8.225688135029674,4,D,4,0,91.04368556459474,0,1,1,B,0,1,1,43.20405210112577,4,B,3,0,70.55063306037371,1,1,1,C,0,3,Нет
1,33.47157073853443,4,C,1,0,69.8483230984515,0,1,0,A,0,2,1,6.513584279956941,3,A,4,0,3.380011915317993,0,0,0,A,1,5,Нет
1,67.57653984142884,3,D,4,0,19.35472139979535,0,1,0,D,1,1,0,87.18510225522589,1,D,3,1,95.30067640110722,1,1,1,C,0,5,Нет
0,57.15187225122642,1,B,3,1,40.13113039240957,0,1,0,B,1,5,0,13.991512534844631,4,D,3,0,45.59099287269185,0,1,1,B,1,1,Да
0,88.55251481933189,1,A,5,1,7.632512045616724,0,0,0,C,0,3,1,86.90739606738576,2,B,2,0,57.662338406413795,1,0,1,D,1,3,Нет
0,89.95731615335735,4,A,2,1,68.84532671121201,0,0,0,B,0,2,1,44.87210701347577,3,A,5,0,4.673379452244308,0,0,1,C,0,3,Нет
0,78.71070750049273,2,D,4,1,99.78219474943528,0,1,0,B,0,1,0,38.91641862633198,2,C,1,1,67.72104614897036,0,0,1,D,0,2,Нет
1,83.6811565421116,3,B,2,0,33.135262098280386,0,0,1,A,0,3,1,30.27214732812775,3,D,5,1,32.538698834121774,1,0,1,C,1,1,Нет
1,58.25562162420008,5,C,2,1,99.97235134854841,0,0,1,A,0,2,0,55.74228161460035,3,C,2,1,36.50344981225147,0,0,0,B,1,1,Нет
0,62.29297086793347,4,A,3,1,96.58152481564929,0,1,1,C,0,5,0,46.03054490217763,3,B,4,1,2.0129453100192762,1,0,0,B,1,1,Нет
0,20.872883669910212,2,C,1,0,26.890746309749126,1,0,1,C,1,3,0,80.73744204065233,4,C,5,1,34.89423299760113,0,0,1,C,0,4,Нет
0,75.2541122309917,5,D,3,1,76.00761381093835,1,1,1,B,1,4,0,72.27529854157416,5,D,4,1,57.17553397270091,1,1,0,B,1,4,Да
1,27.124390627415806,1,C,4,1,40.51063690921455,0,0,0,A,0,3,1,43.74230986644893,4,D,5,0,68.19328700024542,1,1,0,A,0,4,Нет
1,1.223025836446201,3,B,1,0,63.077110134932035,1,1,0,C,1,5,1,89.02208133518342,3,B,2,0,65.81418232663808,1,1,0,C,0,5,Да
1,36.418793134310924,2,A,3,0,23.014085720778077,0,1,1,A,1,4,1,65.38835327317491,2,D,5,1,90.56529844060402,1,1,1,B,0,1,Нет
1,63.40878613507213,5,B,4,0,65.75908606465025,1,1,1,A,1,5,1,6.6622262941617,2,C,2,0,29.80476921909162,0,0,1,D,1,3,Нет
0,23.086298593865106,4,B,1,0,64.35134951223264,0,1,0,D,0,4,1,89.58970527015346,2,D,1,0,52.17459001402928,0,1,0,D,0,1,Да
1,23.298340794273575,1,C,1,1,2.89258104492891,1,1,1,D,1,1,1,88.28456278586987,3,C,2,1,58.58490734457037,0,1,1,A,1,1,Да
1,65.84292650326483,4,A,3,0,54.47690705293654,0,1,0,B,0,5,0,80.88924140440942,1,A,5,0,20.09913500409012,0,1,1,D,1,4,Нет
0,54.33971932914397,1,D,4,0,99.24274773738966,0,1,1,B,0,3,0,31.45401122185759,1,B,1,1,17.34679630191224,0,1,1,B,1,3,Да
0,88.5984404430076,5,C,1,0,42.87467468940309,0,0,0,A,0,1,1,97.3732714612357,2,B,4,1,11.001308866267479,1,1,1,A,1,4,Нет
0,22.084038531830952,4,C,2,1,44.5866294495461,1,1,0,A,0,5,1,50.33130675905235,4,B,4,1,16.79030013041426,1,1,1,C,1,4,Нет
1,8.46845824252479,4,B,5,1,20.881735441224336,1,0,0,C,1,2,0,6.215852241414732,4,B,5,1,12.5507137884186,1,1,0,D,0,5,Да
1,97.54844936289561,5,D,3,1,98.06424333949856,0,0,1,A,1,5,0,82.54165162388495,5,C,2,0,77.9523952292496,0,0,0,C,1,4,Нет
0,17.13185373764038,3,B,3,0,53.425556321513724,1,0,1,B,1,2,1,35.609250454409114,2,D,2,1,33.17393347693681,0,1,1,B,0,3,Нет
0,68.72446928360479,3,C,2,0,15.742156450604504,0,0,1,C,1,3,1,51.57335763522822,2,C,2,1,61.57261722501636,0,1,1,C,1,5,Да
0,63.522362371832706,4,A,3,1,80.46424248114002,1,1,1,B,1,4,0,76.09482903026742,3,C,2,1,4.968912614894105,1,0,1,D,0,3,Нет
0,1.3986119710114764,3,B,2,1,78.4873265472244,1,1,0,B,1,1,1,36.06330228033339,2,C,5,0,64.88554234925904,0,0,0,C,0,1,Нет
0,11.716015627370735,5,C,4,1,99.45721456802438,0,0,1,B,0,2,0,24.968228652941583,3,B,1,1,36.277488158348895,0,1,1,A,0,5,Нет
1,71.19545226850862,1,C,3,1,71.89465984901362,0,0,1,D,0,3,0,29.97598569072528,5,A,1,1,42.31518242045056,1,0,0,D,1,3,Нет
1,43.12619728902531,4,C,4,0,88.2498289235917,1,0,0,A,0,1,0,89.6334603607686,4,B,5,0,11.19414048691999,0,0,1,C,0,3,Нет
0,62.54780769077829,1,A,5,1,27.193060849789852,0,1,1,C,1,3,0,87.09679306589389,2,D,1,1,46.12500751603667,1,0,1,C,0,5,Нет
1,29.94773660583796,2,C,2,1,89.22960198478461,0,0,0,B,1,1,0,14.92912068656399,2,B,3,1,51.31325218758096,1,0,0,A,1,3,Нет
0,8.842163412662696,3,C,2,1,57.236437768429184,0,0,0,D,1,1,0,4.543579901242967,1,A,4,1,95.878084129445,0,0,0,B,0,1,Да
0,23.960089299802313,3,A,5,0,63.34693988928309,1,0,0,B,1,4,0,2.06583520613971,3,A,2,1,52.049215183859666,0,1,0,C,1,4,Да
1,21.857771513680312,2,A,4,0,20.631204077626066,1,0,0,A,0,1,1,66.43629782152533,1,B,1,1,86.94815885312406,1,0,0,D,1,3,Нет
0,86.36972935020863,5,A,5,1,78.42224585189824,1,0,0,C,1,1,0,43.2558094325963,5,B,4,1,71.07903191529061,0,1,1,D,1,1,Нет
0,23.19508805387268,3,C,1,1,76.01724893765677,1,1,1,A,1,4,1,91.82462687006797,1,B,2,0,23.377178190029625,0,1,1,D,0,4,Нет
0,7.154118068082171,5,C,3,0,36.3807228593207,1,0,0,B,1,4,1,1.3239430865948143,5,B,5,1,26.412014945271324,1,1,0,A,1,1,Нет
0,28.8841828065179,5,B,5,1,73.14401358294666,1,1,0,B,0,5,0,5.670820831931489,1,A,1,1,51.59821832009469,1,0,1,C,0,3,Нет
1,11.762558077884366,2,C,2,1,5.302259104783569,0,1,0,D,1,1,1,37.79760122555427,3,A,5,0,24.71624782513141,1,1,0,D,0,4,Нет
0,8.08712452904582,3,B,1,1,9.26761827030359,0,0,0,C,1,5,1,79.66961703722099,3,C,4,0,73.45593230560587,0,0,0,B,0,1,Нет
1,93.15911474101843,5,C,1,0,76.02931193652546,1,1,0,D,1,1,1,25.56424795282417,5,D,1,1,7.475917748295979,0,0,0,C,1,2,Нет
1,40.555836116137876,4,C,5,0,36.77368513280984,0,1,0,C,1,1,1,0.2642946575929783,3,C,2,1,51.364983407103395,0,1,0,A,0,1,Да
0,34.47134669258277,4,D,3,0,17.163430565341987,0,0,1,B,1,3,1,87.35200895850144,3,B,3,0,56.102227489026035,1,1,1,A,1,1,Нет
1,92.33464402172828,4,A,3,1,63.642709914118136,1,1,0,B,1,3,1,70.63314428789063,2,B,2,1,46.60113672054712,0,0,0,C,0,1,Нет
1,65.20778209752258,2,D,4,1,99.06406754074078,1,1,0,B,1,1,0,65.38927683706368,3,C,2,0,50.26251651911576,1,0,0,B,1,5,Нет
0,33.640950801407044,1,C,5,1,82.20924491114107,1,0,1,C,1,4,1,50.34053582700576,2,D,4,1,63.11206356409629,1,1,1,A,1,3,Нет
